"Artist1";"Artist2";"Song_Connecting";"Popularity"
"2XcZshqzPKm3iZcmt73R8D";"4yxLYO2imECxGYTTV7RQKb";"2yY3Htp536KryowkfH9M7w";68
"5GpRyfJV04fcnHBDzfVb8V";"5XQWXnMwsvuvCPMneXUbsy";"2yY3Htp536KryowkfH9M7w";68
"5RnwLXlnWPF57yzdmUnnvP";"5XQWXnMwsvuvCPMneXUbsy";"2yY3Htp536KryowkfH9M7w";68
"2NP2vpnx3D40DxYUOS88JP";"5XQWXnMwsvuvCPMneXUbsy";"2yY3Htp536KryowkfH9M7w";68
"2OKp4B9CctxvyhsBX01bqG";"5XQWXnMwsvuvCPMneXUbsy";"2yY3Htp536KryowkfH9M7w";68
"5GpRyfJV04fcnHBDzfVb8V";"5RnwLXlnWPF57yzdmUnnvP";"2yY3Htp536KryowkfH9M7w";68
"2NP2vpnx3D40DxYUOS88JP";"5GpRyfJV04fcnHBDzfVb8V";"2yY3Htp536KryowkfH9M7w";68
"2OKp4B9CctxvyhsBX01bqG";"5GpRyfJV04fcnHBDzfVb8V";"2yY3Htp536KryowkfH9M7w";68
"4yxLYO2imECxGYTTV7RQKb";"5GpRyfJV04fcnHBDzfVb8V";"2yY3Htp536KryowkfH9M7w";68
"2NP2vpnx3D40DxYUOS88JP";"5RnwLXlnWPF57yzdmUnnvP";"2yY3Htp536KryowkfH9M7w";68
"2OKp4B9CctxvyhsBX01bqG";"5RnwLXlnWPF57yzdmUnnvP";"2yY3Htp536KryowkfH9M7w";68
"4yxLYO2imECxGYTTV7RQKb";"5RnwLXlnWPF57yzdmUnnvP";"2yY3Htp536KryowkfH9M7w";68
"2NP2vpnx3D40DxYUOS88JP";"2OKp4B9CctxvyhsBX01bqG";"2yY3Htp536KryowkfH9M7w";68
"2NP2vpnx3D40DxYUOS88JP";"4yxLYO2imECxGYTTV7RQKb";"2yY3Htp536KryowkfH9M7w";68
"2OKp4B9CctxvyhsBX01bqG";"4yxLYO2imECxGYTTV7RQKb";"2yY3Htp536KryowkfH9M7w";68
"0Y5tJX1MQlPlqiwlOH1tJY";"7ltDVBr6mKbRvohxheJ9h1";"4w47S36wQGBhGg073q3nt7";77
"4nDoRrQiYLoBzwC5BhVJzF";"738wLrAtLtCtFOLvQBXOXp";"6hnqU7YDMouCL1JfSV7MVY";54
"4q3ewBCX7sLwd24euuV69X";"738wLrAtLtCtFOLvQBXOXp";"6hnqU7YDMouCL1JfSV7MVY";54
"0Y5tJX1MQlPlqiwlOH1tJY";"738wLrAtLtCtFOLvQBXOXp";"6hnqU7YDMouCL1JfSV7MVY";54
"0VRj0yCOv2FXJNP47XQnx5";"738wLrAtLtCtFOLvQBXOXp";"6hnqU7YDMouCL1JfSV7MVY";54
"4nDoRrQiYLoBzwC5BhVJzF";"4q3ewBCX7sLwd24euuV69X";"6hnqU7YDMouCL1JfSV7MVY";54
"0Y5tJX1MQlPlqiwlOH1tJY";"4nDoRrQiYLoBzwC5BhVJzF";"6hnqU7YDMouCL1JfSV7MVY";54
"0VRj0yCOv2FXJNP47XQnx5";"4nDoRrQiYLoBzwC5BhVJzF";"6hnqU7YDMouCL1JfSV7MVY";54
"0Y5tJX1MQlPlqiwlOH1tJY";"4q3ewBCX7sLwd24euuV69X";"6hnqU7YDMouCL1JfSV7MVY";54
"0VRj0yCOv2FXJNP47XQnx5";"4q3ewBCX7sLwd24euuV69X";"6hnqU7YDMouCL1JfSV7MVY";54
"06jSjpC81wzjoUoE61Fhdn";"58oPVy7oihAEXE0Ott6JOf";"1R8Md1Ol88i2Ilm7qpMXZk";51
"04ZUR9nJSI7nr1ZrHKLGJ8";"06jSjpC81wzjoUoE61Fhdn";"3riqV8PHEAHT4V0O0NPFKe";58
"4uXJgaCc1GtHWtFq8CmPmQ";"6lnOwnN8wy4PO5nbkYRQ7D";"5LpoOEvLsPtK9baecA3Gnp";59
"2oHiy1x5X3FnhsLrrS6IEo";"7HRu4Npbza5TBWn74TkAOF";"7AhMVnj6N89jmuCKNyr0AZ";60
"37q3VtYOmP8b94tbw8HiPI";"7sBtBCNVRujQhaHDODkfTN";"1ylnqO4n7fgBRYz8AD6tdH";64
"04ZUR9nJSI7nr1ZrHKLGJ8";"58oPVy7oihAEXE0Ott6JOf";"2KqTXUP2FyUQ8MXDYKtjZ9";54
"2YvlK6lKiKVjXxsjvNbnqg";"6CY7WNJfd5uZclcS3WeEjx";"12tLo4zslkJEgl8xXlawbI";66
"0ItDUkyJTCrl0sfGIM76ms";"7tFehEdzjjoeiwUExR89qs";"5jrqO5NIztw9UEwYnelF9R";33
"2DwxXuR7YiL2SKDXa0uq9e";"39hHIBvCe897cm5gTUp3cc";"7oQYrwT9wa0EBsQZOGe2Os";34
"5WbJGPIGG5oCaVgMsfXZgu";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"58oPVy7oihAEXE0Ott6JOf";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"5Vpsv4x7LFgr1O5DuP2Hl7";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"5WbJGPIGG5oCaVgMsfXZgu";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"5WbJGPIGG5oCaVgMsfXZgu";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"5WbJGPIGG5oCaVgMsfXZgu";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"58oPVy7oihAEXE0Ott6JOf";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"5Vpsv4x7LFgr1O5DuP2Hl7";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"5ZT3bAr7u4nNDJf6dhyizk";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"5ZT3bAr7u4nNDJf6dhyizk";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"5ZT3bAr7u4nNDJf6dhyizk";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"2AidQ17OZxiCkr7DZ8dnPx";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"1AKcGfo00QNcGwh2lZeM0I";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"0JOyIx70HGSlruSVSRvYKg";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"09ONFXQOVjyy3AhFlBsZx8";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"09ONFXQOVjyy3AhFlBsZx8";"1i3YSQOJCGYeNKbSjEhqO9";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"58oPVy7oihAEXE0Ott6JOf";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"58oPVy7oihAEXE0Ott6JOf";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"58oPVy7oihAEXE0Ott6JOf";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"58oPVy7oihAEXE0Ott6JOf";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"2AidQ17OZxiCkr7DZ8dnPx";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"2AidQ17OZxiCkr7DZ8dnPx";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"2AidQ17OZxiCkr7DZ8dnPx";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"2AidQ17OZxiCkr7DZ8dnPx";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"2AidQ17OZxiCkr7DZ8dnPx";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"2DwxXuR7YiL2SKDXa0uq9e";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"2DwxXuR7YiL2SKDXa0uq9e";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"5Vpsv4x7LFgr1O5DuP2Hl7";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"5Vpsv4x7LFgr1O5DuP2Hl7";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"5Vpsv4x7LFgr1O5DuP2Hl7";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"1AKcGfo00QNcGwh2lZeM0I";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"1AKcGfo00QNcGwh2lZeM0I";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1AKcGfo00QNcGwh2lZeM0I";"1i3YSQOJCGYeNKbSjEhqO9";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"0JOyIx70HGSlruSVSRvYKg";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"0JOyIx70HGSlruSVSRvYKg";"1i3YSQOJCGYeNKbSjEhqO9";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"04ZUR9nJSI7nr1ZrHKLGJ8";"1i3YSQOJCGYeNKbSjEhqO9";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"2hRrM4EVq5bjYRHQvX7goz";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"2hRrM4EVq5bjYRHQvX7goz";"1BwMOwILn4y4BTVTn1zPgt";43
"5eduWHej9M7DxUUO3jokA3";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"5eduWHej9M7DxUUO3jokA3";"1BwMOwILn4y4BTVTn1zPgt";43
"1i3YSQOJCGYeNKbSjEhqO9";"6t6aXZlmnAF1VuiG8BVjQZ";"1BwMOwILn4y4BTVTn1zPgt";43
"0NFQhZayveEhwhr6rsNpXp";"0ftj0xhjB3T6GI2gq5nEGW";"5Jd9IsQlAUOShAHUe7Ie7o";42
"08KAYpZFtNpm9rBpgsO7ix";"6qdFeAv7W66TO4XwzqVID2";"3TxRIpB3o00apDjvBKxD0D";39
"0D5U7oXEE4dut2DPyUDLca";"4wKoSUwlExjRfBm5XpTdmf";"7oMwRK4hMfWTPRrUyhZB6m";51
"1xFPKhNxU5iyrvYDP7EhOp";"25tu0d8Po5c4IVXsZnXUU8";"7kyMLaXepcGHIrsLqoiTB8";60
"0uq5PttqEjj3IH1bzwcrXF";"6CwQfN34JdGHfo0A752Lts";"6GsCTAYaRXe9pNl5dPvDaY";24
"0uq5PttqEjj3IH1bzwcrXF";"6X4LvL2xVwf3B6WuQ0YAhm";"26cj4TMS0NE0tmW7C8EaDg";20
"4lFGv7dFVHUugYW57hIZXe";"6JMHws5haIO6V35YNYDnDw";"4dLXXxCTgUDMocoOxM0lnm";37
"20DYPovG3WG2sDhjKB93FV";"6JMHws5haIO6V35YNYDnDw";"4dLXXxCTgUDMocoOxM0lnm";37
"20DYPovG3WG2sDhjKB93FV";"4lFGv7dFVHUugYW57hIZXe";"4dLXXxCTgUDMocoOxM0lnm";37
"0uq5PttqEjj3IH1bzwcrXF";"4KhhrxYUjhYz3AYirtxBmD";"1jbBAC1sTUOzNMN6pyilWz";20
"03tpYNPfDmm7Btm5geThZa";"0uq5PttqEjj3IH1bzwcrXF";"1jbBAC1sTUOzNMN6pyilWz";20
"03tpYNPfDmm7Btm5geThZa";"4KhhrxYUjhYz3AYirtxBmD";"1jbBAC1sTUOzNMN6pyilWz";20
"0uq5PttqEjj3IH1bzwcrXF";"1xFPKhNxU5iyrvYDP7EhOp";"1BlaqHFupSTwz84nhCwWdb";24
"0mYFlsYXbyTD5gmNnw3pO4";"2ayNSoKPCRAfjp6hQ76hRu";"2knkDzKZ4VTwSbdnHxVSbI";40
"0mYFlsYXbyTD5gmNnw3pO4";"6dexNK5MjEL8UvmA5MjSgg";"2knkDzKZ4VTwSbdnHxVSbI";40
"0mYFlsYXbyTD5gmNnw3pO4";"1JZpCeGFkcB3EJi3Dejxlp";"2knkDzKZ4VTwSbdnHxVSbI";40
"2ayNSoKPCRAfjp6hQ76hRu";"6dexNK5MjEL8UvmA5MjSgg";"2knkDzKZ4VTwSbdnHxVSbI";40
"1JZpCeGFkcB3EJi3Dejxlp";"2ayNSoKPCRAfjp6hQ76hRu";"2knkDzKZ4VTwSbdnHxVSbI";40
"1JZpCeGFkcB3EJi3Dejxlp";"6dexNK5MjEL8UvmA5MjSgg";"2knkDzKZ4VTwSbdnHxVSbI";40
"31TPClRtHm23RisEBtV3X7";"3fMbdgg4jU18AjLCKBhRSm";"48td6xvpokdYwvbl3JIiXP";73
"31TPClRtHm23RisEBtV3X7";"6tbjWDEIzxoDsBA1FuhfPW";"1oHClQEgDmmbcEx12Kc5nZ";75
"5Y5TRrQiqgUO4S36tzjIRZ";"6tbjWDEIzxoDsBA1FuhfPW";"1oHClQEgDmmbcEx12Kc5nZ";75
"31TPClRtHm23RisEBtV3X7";"5Y5TRrQiqgUO4S36tzjIRZ";"1oHClQEgDmmbcEx12Kc5nZ";75
"0mYFlsYXbyTD5gmNnw3pO4";"6bxlchoOipKgLaJKgoCzOZ";"6hynF90hLANBUF3KQrvKOy";32
"0vt7Wge2J6WxluCQe58PuY";"6bxlchoOipKgLaJKgoCzOZ";"2N6z16PBBV9JiscbUnbYcp";24
"39TshGQ7RY8nYrhILYRT1S";"52iwsT98xCoGgiGntTiR7K";"1AhNxunSSizAllibrQ7jhu";84
"0IEzMvarfVycBJAXjjEZOL";"52iwsT98xCoGgiGntTiR7K";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0IEzMvarfVycBJAXjjEZOL";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0IEzMvarfVycBJAXjjEZOL";"2D8UzkIVdg1bj0Iqz6gjk0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0IEzMvarfVycBJAXjjEZOL";"0adJG3bdFTHCkTY28NkY4u";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0IEzMvarfVycBJAXjjEZOL";"0jeYkqwckGJoHQhhXwgzk3";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"0IEzMvarfVycBJAXjjEZOL";"0Bv7O6fmZk3GrNQFYJaXPn";92
"52iwsT98xCoGgiGntTiR7K";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"2D8UzkIVdg1bj0Iqz6gjk0";"52iwsT98xCoGgiGntTiR7K";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0adJG3bdFTHCkTY28NkY4u";"52iwsT98xCoGgiGntTiR7K";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0jeYkqwckGJoHQhhXwgzk3";"52iwsT98xCoGgiGntTiR7K";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"52iwsT98xCoGgiGntTiR7K";"0Bv7O6fmZk3GrNQFYJaXPn";92
"2D8UzkIVdg1bj0Iqz6gjk0";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0adJG3bdFTHCkTY28NkY4u";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0jeYkqwckGJoHQhhXwgzk3";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"5kgDdP7a4TsvkF08gpJGX0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0adJG3bdFTHCkTY28NkY4u";"2D8UzkIVdg1bj0Iqz6gjk0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0jeYkqwckGJoHQhhXwgzk3";"2D8UzkIVdg1bj0Iqz6gjk0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"2D8UzkIVdg1bj0Iqz6gjk0";"0Bv7O6fmZk3GrNQFYJaXPn";92
"0adJG3bdFTHCkTY28NkY4u";"0jeYkqwckGJoHQhhXwgzk3";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"0adJG3bdFTHCkTY28NkY4u";"0Bv7O6fmZk3GrNQFYJaXPn";92
"00vsUIEaNHw6qoQnh8DQM2";"0jeYkqwckGJoHQhhXwgzk3";"0Bv7O6fmZk3GrNQFYJaXPn";92
"2sfOYs479VgaVHNPJKyG4n";"52iwsT98xCoGgiGntTiR7K";"4rU3aBUWgxb8htYFwflpFc";77
"0sAHZQtvqLdcBvIrEAYo4m";"52iwsT98xCoGgiGntTiR7K";"62hGTFoJY9EEyqMqB7p6Kr";66
"2Z3hX6FBCtTfjx8chQ6Mer";"52iwsT98xCoGgiGntTiR7K";"1zOAoSlW2YVKSiKfLo10jE";62
"2O8vbr4RYPpk6MRA4fio7u";"52iwsT98xCoGgiGntTiR7K";"2Ykd9H7gmnTTfWAuFdlLRW";62
"0pfb37t150vyLswjzcnE1V";"2O8vbr4RYPpk6MRA4fio7u";"2Ykd9H7gmnTTfWAuFdlLRW";62
"0pfb37t150vyLswjzcnE1V";"52iwsT98xCoGgiGntTiR7K";"2Ykd9H7gmnTTfWAuFdlLRW";62
"3EK6hN4ikgqWPAgNmIV6mL";"52iwsT98xCoGgiGntTiR7K";"20IMNij3rmO74sKMoTuN3p";60
"1PMYDHP6dYfHmjqDknyiO0";"3EK6hN4ikgqWPAgNmIV6mL";"20IMNij3rmO74sKMoTuN3p";60
"1PMYDHP6dYfHmjqDknyiO0";"52iwsT98xCoGgiGntTiR7K";"20IMNij3rmO74sKMoTuN3p";60
"3jtIAu78aO2hHHRa6112v2";"52iwsT98xCoGgiGntTiR7K";"6lybljqmnC7OqGwnpINoM4";58
"39TshGQ7RY8nYrhILYRT1S";"3jtIAu78aO2hHHRa6112v2";"6lybljqmnC7OqGwnpINoM4";58
"04hVlilLAeZ8R3CitkGLgu";"52iwsT98xCoGgiGntTiR7K";"1d6FwkDcCvWzMfERSAzd93";57
"04hVlilLAeZ8R3CitkGLgu";"0IEzMvarfVycBJAXjjEZOL";"1d6FwkDcCvWzMfERSAzd93";57
"52iwsT98xCoGgiGntTiR7K";"6khyGLck8WDFqgmNkInBbN";"3zYjePkWLsAy9jIDy6jIyg";57
"0FwnPHExlRRxEZPLAi5tmG";"0fwnNjAay5ZHP5bAd63g8Y";"4HPOUkYrpWuVWi2MTLYxFB";49
"2X11x8C63wCzAf1WwsIuLg";"6YwWjD44Bv2FQ3Ye1eMH0y";"5yhgkTfQVvTvWACTO0YaxP";51
"5xU3I81ZhHT3ZaFm49quy4";"6RzEFwuiRKqHAJcEQhdVcI";"4cfVFbfEoDboW07MkVxrIg";60
"52iwsT98xCoGgiGntTiR7K";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"0UYwfX94ZK9z24YwIjANDD";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"0IEzMvarfVycBJAXjjEZOL";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"1fcRYuD8sT444XPBvBjR5g";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"3dVzYQom5nT3Ctub7euajF";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"0zlPdPiZh2a3DAD7aKJhTs";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"5kgDdP7a4TsvkF08gpJGX0";"5xU3I81ZhHT3ZaFm49quy4";"4cfVFbfEoDboW07MkVxrIg";60
"52iwsT98xCoGgiGntTiR7K";"6RzEFwuiRKqHAJcEQhdVcI";"4cfVFbfEoDboW07MkVxrIg";60
